# FrameID, Timestamp_Sec, Odom_X, Odom_Y, Odom_Yaw, Lat, Lon
3249, 1762515394.883207, 693180.1222, 5339118.6475, 2.5992, 48.175880738, 11.598673752
3250, 1762515394.919232, 693180.1734, 5339118.7313, 2.5992, 48.175881477, 11.598674474
3251, 1762515394.944990, 693180.1812, 5339118.7441, 2.5992, 48.175881590, 11.598674584
3252, 1762515394.988049, 693180.2482, 5339118.8533, 2.5992, 48.175882553, 11.598675528
3253, 1762515395.024235, 693180.3216, 5339118.9729, 2.5992, 48.175883608, 11.598676563
3254, 1762515395.047009, 693180.3286, 5339118.9843, 2.5992, 48.175883709, 11.598676662
3255, 1762515395.078457, 693180.3786, 5339119.0660, 2.5993, 48.175884430, 11.598677367
3256, 1762515395.115744, 693180.4304, 5339119.1507, 2.5993, 48.175885177, 11.598678098
3257, 1762515395.147463, 693180.4401, 5339119.1665, 2.5993, 48.175885317, 11.598678235
3258, 1762515395.178066, 693180.5034, 5339119.2700, 2.5994, 48.175886230, 11.598679127
3259, 1762515395.217192, 693180.5789, 5339119.3933, 2.5995, 48.175887318, 11.598680191
3260, 1762515395.246745, 693180.5882, 5339119.4086, 2.5995, 48.175887453, 11.598680323
3261, 1762515395.280434, 693180.6393, 5339119.4917, 2.5996, 48.175888186, 11.598681042
3262, 1762515395.313694, 693180.6903, 5339119.5746, 2.5997, 48.175888918, 11.598681762
3263, 1762515395.349555, 693180.7557, 5339119.6811, 2.5998, 48.175889857, 11.598682684
3264, 1762515395.375777, 693180.7638, 5339119.6943, 2.5998, 48.175889974, 11.598682799
3265, 1762515395.416949, 693180.8384, 5339119.8214, 2.5999, 48.175891097, 11.598683853
3266, 1762515395.463525, 693180.8940, 5339119.9124, 2.5999, 48.175891899, 11.598684636
3267, 1762515395.494799, 693180.9444, 5339119.9948, 2.6000, 48.175892626, 11.598685347
3268, 1762515395.522050, 693180.9529, 5339120.0086, 2.6000, 48.175892748, 11.598685466
3269, 1762515395.552035, 693181.0030, 5339120.0903, 2.6001, 48.175893469, 11.598686173
3270, 1762515395.604518, 693181.0736, 5339120.2058, 2.6002, 48.175894488, 11.598687169
3271, 1762515395.634494, 693181.1466, 5339120.3256, 2.6002, 48.175895545, 11.598688198
3272, 1762515395.677187, 693181.2011, 5339120.4148, 2.6003, 48.175896332, 11.598688967
3273, 1762515395.708861, 693181.2109, 5339120.4308, 2.6003, 48.175896474, 11.598689105
3274, 1762515395.722971, 693181.2563, 5339120.5049, 2.6003, 48.175897127, 11.598689744
3275, 1762515395.747077, 693181.2637, 5339120.5171, 2.6003, 48.175897235, 11.598689850
3276, 1762515395.769330, 693181.3253, 5339120.6177, 2.6004, 48.175898123, 11.598690718
3277, 1762515395.813265, 693181.3957, 5339120.7330, 2.6004, 48.175899140, 11.598691710
3278, 1762515395.859192, 693181.4165, 5339120.7672, 2.6005, 48.175899442, 11.598692004
3279, 1762515395.889882, 693181.4517, 5339120.8247, 2.6005, 48.175899950, 11.598692500
3280, 1762515395.920680, 693181.5177, 5339120.9328, 2.6006, 48.175900903, 11.598693431
3281, 1762515395.947272, 693181.5260, 5339120.9463, 2.6006, 48.175901023, 11.598693547
3282, 1762515395.983206, 693181.5918, 5339121.0542, 2.6007, 48.175901975, 11.598694475
3283, 1762515396.024652, 693181.6691, 5339121.1810, 2.6009, 48.175903093, 11.598695566
3284, 1762515396.056124, 693181.7204, 5339121.2646, 2.6010, 48.175903831, 11.598696289
3285, 1762515396.073695, 693181.7259, 5339121.2736, 2.6010, 48.175903911, 11.598696366
3286, 1762515396.106255, 693181.7773, 5339121.3575, 2.6011, 48.175904651, 11.598697091
3287, 1762515396.143341, 693181.8437, 5339121.4664, 2.6012, 48.175905612, 11.598698028
3288, 1762515396.177318, 693181.8543, 5339121.4838, 2.6013, 48.175905766, 11.598698177
3289, 1762515396.217938, 693181.9314, 5339121.6101, 2.6014, 48.175906880, 11.598699264
3290, 1762515396.246292, 693181.9682, 5339121.6705, 2.6015, 48.175907413, 11.598699784
3291, 1762515396.277098, 693181.9779, 5339121.6863, 2.6015, 48.175907553, 11.598699920
3292, 1762515396.314054, 693182.0444, 5339121.7954, 2.6017, 48.175908516, 11.598700858
3293, 1762515396.346083, 693182.1198, 5339121.9193, 2.6018, 48.175909609, 11.598701922
3294, 1762515396.377882, 693182.1306, 5339121.9369, 2.6018, 48.175909764, 11.598702073
3295, 1762515396.417212, 693182.1842, 5339122.0249, 2.6019, 48.175910540, 11.598702830
3296, 1762515396.455663, 693182.2375, 5339122.1125, 2.6020, 48.175911313, 11.598703581
3297, 1762515396.484238, 693182.2803, 5339122.1936, 2.6021, 48.175912031, 11.598704190
3298, 1762515396.507580, 693182.3147, 5339122.2502, 2.6022, 48.175912530, 11.598704674
3299, 1762515396.560773, 693182.3931, 5339122.3791, 2.6023, 48.175913668, 11.598705780
3300, 1762515396.586188, 693182.4305, 5339122.4407, 2.6024, 48.175914211, 11.598706308
3301, 1762515396.606477, 693182.4604, 5339122.4899, 2.6025, 48.175914645, 11.598706729
3302, 1762515396.647465, 693182.5207, 5339122.5892, 2.6026, 48.175915522, 11.598707581
3303, 1762515396.682729, 693182.5727, 5339122.6747, 2.6027, 48.175916276, 11.598708313
3304, 1762515396.709928, 693182.6128, 5339122.7406, 2.6028, 48.175916858, 11.598708878
3305, 1762515396.747661, 693182.6683, 5339122.8320, 2.6029, 48.175917665, 11.598709662
3306, 1762515396.781940, 693182.7188, 5339122.9151, 2.6030, 48.175918399, 11.598710375
3307, 1762515396.810260, 693182.7605, 5339122.9838, 2.6031, 48.175919004, 11.598710963
3308, 1762515396.850790, 693182.8202, 5339123.0820, 2.6032, 48.175919871, 11.598711805
3309, 1762515396.880951, 693182.8656, 5339123.1564, 2.6033, 48.175920528, 11.598712444
3310, 1762515396.913991, 693182.9114, 5339123.2317, 2.6034, 48.175921192, 11.598713090
3311, 1762515396.943156, 693182.9517, 5339123.2982, 2.6035, 48.175921779, 11.598713659
3312, 1762515396.979293, 693183.0000, 5339123.3780, 2.6036, 48.175922484, 11.598714340
3313, 1762515397.013849, 693183.0117, 5339123.3974, 2.6036, 48.175922655, 11.598714505
3314, 1762515397.058956, 693183.0675, 5339123.4897, 2.6038, 48.175923470, 11.598715293
3315, 1762515397.080620, 693183.1159, 5339123.5696, 2.6039, 48.175924175, 11.598715975
3316, 1762515397.114558, 693183.1682, 5339123.6560, 2.6040, 48.175924937, 11.598716713
3317, 1762515397.146177, 693183.1781, 5339123.6724, 2.6040, 48.175925082, 11.598716854
3318, 1762515397.177195, 693183.2434, 5339123.7804, 2.6041, 48.175926035, 11.598717774
3319, 1762515397.215640, 693183.3208, 5339123.9085, 2.6042, 48.175927165, 11.598718867
3320, 1762515397.258350, 693183.3763, 5339124.0002, 2.6042, 48.175927974, 11.598719650
3321, 1762515397.279729, 693183.3831, 5339124.0113, 2.6042, 48.175928073, 11.598719745
3322, 1762515397.308932, 693183.4339, 5339124.0954, 2.6042, 48.175928815, 11.598720462
3323, 1762515397.343279, 693183.5032, 5339124.2108, 2.6042, 48.175929834, 11.598721440
3324, 1762515397.377010, 693183.5139, 5339124.2284, 2.6042, 48.175929989, 11.598721590
3325, 1762515397.409855, 693183.5893, 5339124.3531, 2.6042, 48.175931089, 11.598722654
3326, 1762515397.461686, 693183.6344, 5339124.4274, 2.6042, 48.175931746, 11.598723290
3327, 1762515397.485650, 693183.6978, 5339124.5322, 2.6043, 48.175932670, 11.598724185
3328, 1762515397.519253, 693183.7084, 5339124.5498, 2.6043, 48.175932826, 11.598724335
3329, 1762515397.545958, 693183.7832, 5339124.6739, 2.6043, 48.175933921, 11.598725390
3330, 1762515397.581691, 693183.8373, 5339124.7635, 2.6043, 48.175934711, 11.598726153
3331, 1762515397.609957, 693183.8463, 5339124.7783, 2.6043, 48.175934842, 11.598726280
3332, 1762515397.653579, 693183.9023, 5339124.8705, 2.6044, 48.175935656, 11.598727071
3333, 1762515397.684114, 693183.9542, 5339124.9559, 2.6044, 48.175936410, 11.598727803
3334, 1762515397.717117, 693184.0209, 5339125.0658, 2.6045, 48.175937379, 11.598728743
3335, 1762515397.737951, 693184.0275, 5339125.0767, 2.6045, 48.175937476, 11.598728837
3336, 1762515397.776587, 693184.1058, 5339125.2061, 2.6045, 48.175938618, 11.598729941
3337, 1762515397.812732, 693184.1596, 5339125.2954, 2.6046, 48.175939406, 11.598730700
3338, 1762515397.854464, 693184.1912, 5339125.3479, 2.6046, 48.175939869, 11.598731146
3339, 1762515397.907677, 693184.2882, 5339125.5084, 2.6046, 48.175941287, 11.598732515
3340, 1762515397.919117, 693184.2919, 5339125.5145, 2.6046, 48.175941340, 11.598732567
3341, 1762515397.939786, 693184.2985, 5339125.5255, 2.6046, 48.175941437, 11.598732660
3342, 1762515397.976533, 693184.3763, 5339125.6538, 2.6046, 48.175942569, 11.598733757
3343, 1762515398.009867, 693184.4297, 5339125.7422, 2.6046, 48.175943349, 11.598734510
3344, 1762515398.061971, 693184.4885, 5339125.8396, 2.6045, 48.175944210, 11.598735341
3345, 1762515398.084503, 693184.4957, 5339125.8516, 2.6045, 48.175944315, 11.598735442
3346, 1762515398.117396, 693184.5485, 5339125.9390, 2.6045, 48.175945086, 11.598736187
3347, 1762515398.151310, 693184.6159, 5339126.0503, 2.6046, 48.175946069, 11.598737138
3348, 1762515398.183045, 693184.6873, 5339126.1681, 2.6046, 48.175947109, 11.598738145
3349, 1762515398.211743, 693184.7021, 5339126.1925, 2.6046, 48.175947324, 11.598738353
3350, 1762515398.236028, 693184.7525, 5339126.2760, 2.6047, 48.175948060, 11.598739065
3351, 1762515398.276544, 693184.8078, 5339126.3678, 2.6047, 48.175948871, 11.598739846
3352, 1762515398.312703, 693184.8195, 5339126.3871, 2.6047, 48.175949041, 11.598740009
3353, 1762515398.345038, 693184.8865, 5339126.4981, 2.6048, 48.175950021, 11.598740955
3354, 1762515398.386107, 693184.9662, 5339126.6306, 2.6049, 48.175951191, 11.598742081
3355, 1762515398.414068, 693184.9763, 5339126.6512, 2.6049, 48.175951373, 11.598742224
3356, 1762515398.460136, 693185.0342, 5339126.7471, 2.6050, 48.175952219, 11.598743041
3357, 1762515398.479678, 693185.0833, 5339126.8279, 2.6051, 48.175952933, 11.598743733
3358, 1762515398.508202, 693185.1351, 5339126.9137, 2.6052, 48.175953690, 11.598744464
3359, 1762515398.550245, 693185.1487, 5339126.9362, 2.6052, 48.175953889, 11.598744656
3360, 1762515398.575400, 693185.2134, 5339127.0440, 2.6053, 48.175954840, 11.598745569
3361, 1762515398.618121, 693185.2933, 5339127.1773, 2.6055, 48.175956017, 11.598746697
3362, 1762515398.664668, 693185.3519, 5339127.2745, 2.6055, 48.175956874, 11.598747523
3363, 1762515398.677022, 693185.3559, 5339127.2811, 2.6056, 48.175956933, 11.598747580
3364, 1762515398.707026, 693185.4085, 5339127.3681, 2.6056, 48.175957700, 11.598748323
3365, 1762515398.748482, 693185.4791, 5339127.4848, 2.6057, 48.175958731, 11.598749319
3366, 1762515398.782452, 693185.5152, 5339127.5447, 2.6058, 48.175959259, 11.598749828
3367, 1762515398.809261, 693185.5654, 5339127.6281, 2.6058, 48.175959995, 11.598750536
3368, 1762515398.852726, 693185.6087, 5339127.7001, 2.6059, 48.175960631, 11.598751148
3369, 1762515398.884948, 693185.6764, 5339127.8122, 2.6060, 48.175961621, 11.598752102
3370, 1762515398.906385, 693185.6834, 5339127.8238, 2.6060, 48.175961723, 11.598752201
3371, 1762515398.944010, 693185.7637, 5339127.9570, 2.6062, 48.175962898, 11.598753334
3372, 1762515398.983301, 693185.8203, 5339128.0512, 2.6063, 48.175963730, 11.598754133
3373, 1762515399.008030, 693185.8284, 5339128.0646, 2.6063, 48.175963848, 11.598754247
3374, 1762515399.044427, 693185.8832, 5339128.1558, 2.6065, 48.175964653, 11.598755020
3375, 1762515399.081231, 693185.9383, 5339128.2471, 2.6066, 48.175965460, 11.598755797
3376, 1762515399.116128, 693186.0073, 5339128.3613, 2.6068, 48.175966467, 11.598756771
3377, 1762515399.136980, 693186.0141, 5339128.3726, 2.6068, 48.175966567, 11.598756868
3378, 1762515399.179814, 693186.0959, 5339128.5081, 2.6070, 48.175967762, 11.598758022
3379, 1762515399.211297, 693186.1497, 5339128.5974, 2.6071, 48.175968551, 11.598758780
3380, 1762515399.251729, 693186.1629, 5339128.6194, 2.6072, 48.175968745, 11.598758967
3381, 1762515399.283827, 693186.2187, 5339128.7102, 2.6073, 48.175969546, 11.598759753
3382, 1762515399.321929, 693186.2896, 5339128.8276, 2.6075, 48.175970583, 11.598760754
3383, 1762515399.352180, 693186.3601, 5339128.9456, 2.6076, 48.175971624, 11.598761750
3384, 1762515399.390115, 693186.3797, 5339128.9781, 2.6076, 48.175971911, 11.598762025
3385, 1762515399.427837, 693186.4356, 5339129.0712, 2.6077, 48.175972733, 11.598762815
3386, 1762515399.454665, 693186.4879, 5339129.1579, 2.6077, 48.175973498, 11.598763553
3387, 1762515399.488357, 693186.5159, 5339129.2043, 2.6077, 48.175973908, 11.598763948
3388, 1762515399.513747, 693186.5554, 5339129.2701, 2.6077, 48.175974488, 11.598764506
3389, 1762515399.540906, 693186.5977, 5339129.3404, 2.6077, 48.175975109, 11.598765103
3390, 1762515399.580108, 693186.6588, 5339129.4420, 2.6077, 48.175976005, 11.598765964
3391, 1762515399.621775, 693186.7237, 5339129.5499, 2.6078, 48.175976958, 11.598766880
3392, 1762515399.664699, 693186.7906, 5339129.6611, 2.6078, 48.175977939, 11.598767823
3393, 1762515399.700579, 693186.8464, 5339129.7540, 2.6078, 48.175978760, 11.598768612
3394, 1762515399.718340, 693186.8741, 5339129.8000, 2.6078, 48.175979166, 11.598769002
3395, 1762515399.741358, 693186.9100, 5339129.8596, 2.6078, 48.175979692, 11.598769508
3396, 1762515399.784613, 693186.9773, 5339129.9716, 2.6079, 48.175980681, 11.598770459
3397, 1762515399.820803, 693187.0337, 5339130.0654, 2.6079, 48.175981508, 11.598771255
3398, 1762515399.856443, 693187.0892, 5339130.1577, 2.6079, 48.175982323, 11.598772038
3399, 1762515399.883783, 693187.1320, 5339130.2287, 2.6079, 48.175982950, 11.598772642
3400, 1762515399.921017, 693187.1866, 5339130.3194, 2.6079, 48.175983750, 11.598773413
3401, 1762515399.945356, 693187.2221, 5339130.3784, 2.6080, 48.175984271, 11.598773913
3402, 1762515399.977128, 693187.2684, 5339130.4557, 2.6080, 48.175984953, 11.598774566
3403, 1762515400.027727, 693187.3310, 5339130.5603, 2.6080, 48.175985877, 11.598775450
3404, 1762515400.064425, 693187.3872, 5339130.6539, 2.6080, 48.175986703, 11.598776244
3405, 1762515400.087808, 693187.3950, 5339130.6669, 2.6080, 48.175986818, 11.598776354
3406, 1762515400.127569, 693187.4524, 5339130.7622, 2.6080, 48.175987659, 11.598777163
3407, 1762515400.164428, 693187.5235, 5339130.8804, 2.6080, 48.175988702, 11.598778167
3408, 1762515400.193946, 693187.5333, 5339130.8968, 2.6080, 48.175988847, 11.598778306
3409, 1762515400.233442, 693187.6158, 5339131.0341, 2.6079, 48.175990059, 11.598779469
3410, 1762515400.272722, 693187.6732, 5339131.1296, 2.6078, 48.175990902, 11.598780280
3411, 1762515400.298619, 693187.7261, 5339131.2174, 2.6079, 48.175991677, 11.598781026
3412, 1762515400.322609, 693187.7342, 5339131.2308, 2.6079, 48.175991795, 11.598781140
3413, 1762515400.349443, 693187.8054, 5339131.3495, 2.6079, 48.175992843, 11.598782145
3414, 1762515400.390570, 693187.8796, 5339131.4728, 2.6081, 48.175993932, 11.598783192
3415, 1762515400.421007, 693187.8987, 5339131.5046, 2.6081, 48.175994212, 11.598783462
3416, 1762515400.465242, 693187.9436, 5339131.5793, 2.6082, 48.175994871, 11.598784096
3417, 1762515400.496151, 693188.0128, 5339131.6942, 2.6083, 48.175995886, 11.598785072
3418, 1762515400.523358, 693188.0212, 5339131.7082, 2.6083, 48.175996009, 11.598785191
3419, 1762515400.545284, 693188.0878, 5339131.8185, 2.6084, 48.175996983, 11.598786129
3420, 1762515400.573657, 693188.0973, 5339131.8344, 2.6084, 48.175997123, 11.598786264
3421, 1762515400.614898, 693188.1811, 5339131.9738, 2.6085, 48.175998353, 11.598787447
3422, 1762515400.652541, 693188.2383, 5339132.0692, 2.6086, 48.175999196, 11.598788254
3423, 1762515400.683575, 693188.2932, 5339132.1607, 2.6087, 48.176000003, 11.598789029
3424, 1762515400.721253, 693188.3652, 5339132.2807, 2.6088, 48.176001062, 11.598790045
3425, 1762515400.755890, 693188.3769, 5339132.3001, 2.6088, 48.176001234, 11.598790210
3426, 1762515400.781743, 693188.4549, 5339132.4300, 2.6090, 48.176002381, 11.598791310
3427, 1762515400.814131, 693188.4667, 5339132.4497, 2.6090, 48.176002555, 11.598791477
3428, 1762515400.862413, 693188.5303, 5339132.5558, 2.6091, 48.176003491, 11.598792375
3429, 1762515400.892352, 693188.5824, 5339132.6427, 2.6091, 48.176004258, 11.598793110
3430, 1762515400.917326, 693188.6355, 5339132.7311, 2.6091, 48.176005038, 11.598793859
3431, 1762515400.946246, 693188.6452, 5339132.7474, 2.6091, 48.176005182, 11.598793997
3432, 1762515400.979764, 693188.7161, 5339132.8654, 2.6091, 48.176006223, 11.598794997
3433, 1762515401.013597, 693188.7974, 5339133.0011, 2.6092, 48.176007422, 11.598796145
3434, 1762515401.040176, 693188.8067, 5339133.0166, 2.6092, 48.176007558, 11.598796276
3435, 1762515401.081093, 693188.8653, 5339133.1144, 2.6093, 48.176008422, 11.598797102
3436, 1762515401.114004, 693188.9211, 5339133.2077, 2.6094, 48.176009245, 11.598797890
3437, 1762515401.146094, 693188.9915, 5339133.3254, 2.6095, 48.176010285, 11.598798884
3438, 1762515401.191641, 693189.0693, 5339133.4550, 2.6097, 48.176011428, 11.598799982
3439, 1762515401.222155, 693189.1151, 5339133.5311, 2.6097, 48.176012100, 11.598800628
3440, 1762515401.266782, 693189.1821, 5339133.6425, 2.6098, 48.176013083, 11.598801573
3441, 1762515401.309919, 693189.2468, 5339133.7501, 2.6099, 48.176014033, 11.598802487
3442, 1762515401.341063, 693189.2935, 5339133.8278, 2.6100, 48.176014719, 11.598803146
3443, 1762515401.357280, 693189.3179, 5339133.8683, 2.6100, 48.176015076, 11.598803490
3444, 1762515401.379569, 693189.3513, 5339133.9239, 2.6100, 48.176015567, 11.598803962
3445, 1762515401.410869, 693189.3983, 5339134.0020, 2.6101, 48.176016256, 11.598804625
3446, 1762515401.459127, 693189.4707, 5339134.1224, 2.6102, 48.176017319, 11.598805646
3447, 1762515401.498694, 693189.5301, 5339134.2211, 2.6102, 48.176018191, 11.598806484
3448, 1762515401.530186, 693189.5773, 5339134.2997, 2.6103, 48.176018884, 11.598807151
3449, 1762515401.555388, 693189.6151, 5339134.3626, 2.6104, 48.176019439, 11.598807685
3450, 1762515401.580514, 693189.6528, 5339134.4253, 2.6104, 48.176019993, 11.598808217
3451, 1762515401.614759, 693189.7042, 5339134.5107, 2.6105, 48.176020747, 11.598808942
3452, 1762515401.656115, 693189.7686, 5339134.6180, 2.6105, 48.176021694, 11.598809850
3453, 1762515401.683189, 693189.8094, 5339134.6864, 2.6105, 48.176022298, 11.598810427
3454, 1762515401.708137, 693189.8467, 5339134.7489, 2.6105, 48.176022850, 11.598810953
3455, 1762515401.743522, 693189.9000, 5339134.8382, 2.6105, 48.176023638, 11.598811705
3456, 1762515401.796614, 693189.9698, 5339134.9552, 2.6105, 48.176024671, 11.598812691
3457, 1762515401.816005, 693189.9767, 5339134.9667, 2.6105, 48.176024772, 11.598812788
3458, 1762515401.851583, 693190.0343, 5339135.0630, 2.6106, 48.176025622, 11.598813601
3459, 1762515401.883839, 693190.0908, 5339135.1572, 2.6106, 48.176026454, 11.598814398
3460, 1762515401.918843, 693190.1635, 5339135.2782, 2.6107, 48.176027522, 11.598815424
3461, 1762515401.941732, 693190.1714, 5339135.2914, 2.6107, 48.176027639, 11.598815536
3462, 1762515401.983157, 693190.2561, 5339135.4330, 2.6107, 48.176028889, 11.598816732
3463, 1762515402.019598, 693190.3150, 5339135.5317, 2.6108, 48.176029760, 11.598817563
3464, 1762515402.066068, 693190.3507, 5339135.5917, 2.6108, 48.176030289, 11.598818068
3465, 1762515402.087224, 693190.3851, 5339135.6492, 2.6108, 48.176030797, 11.598818553
3466, 1762515402.134008, 693190.4610, 5339135.7764, 2.6108, 48.176031920, 11.598819625
3467, 1762515402.164003, 693190.5097, 5339135.8580, 2.6108, 48.176032640, 11.598820312
3468, 1762515402.181408, 693190.5380, 5339135.9053, 2.6108, 48.176033058, 11.598820711
3469, 1762515402.223471, 693190.6063, 5339136.0197, 2.6108, 48.176034068, 11.598821675
3470, 1762515402.250785, 693190.6506, 5339136.0940, 2.6108, 48.176034724, 11.598822301
3471, 1762515402.281072, 693190.6998, 5339136.1764, 2.6108, 48.176035451, 11.598822995
3472, 1762515402.306464, 693190.7410, 5339136.2454, 2.6108, 48.176036060, 11.598823577
3473, 1762515402.353009, 693190.8165, 5339136.3720, 2.6108, 48.176037178, 11.598824643
3474, 1762515402.388466, 693190.8741, 5339136.4684, 2.6108, 48.176038029, 11.598825456
3475, 1762515402.408985, 693190.9074, 5339136.5242, 2.6108, 48.176038521, 11.598825926
3476, 1762515402.447509, 693190.9660, 5339136.6224, 2.6108, 48.176039388, 11.598826754
3477, 1762515402.491266, 693191.0340, 5339136.7364, 2.6109, 48.176040394, 11.598827713
3478, 1762515402.516158, 693191.0719, 5339136.8000, 2.6109, 48.176040957, 11.598828248
3479, 1762515402.543583, 693191.0955, 5339136.8397, 2.6109, 48.176041307, 11.598828582
3480, 1762515402.584021, 693191.1559, 5339136.9407, 2.6110, 48.176042198, 11.598829434
3481, 1762515402.616295, 693191.2133, 5339137.0365, 2.6112, 48.176043044, 11.598830245
3482, 1762515402.653138, 693191.2262, 5339137.0580, 2.6112, 48.176043234, 11.598830427
3483, 1762515402.711281, 693191.3541, 5339137.2720, 2.6114, 48.176045124, 11.598832232
3484, 1762515402.734163, 693191.3621, 5339137.2855, 2.6115, 48.176045242, 11.598832345
3485, 1762515402.749660, 693191.4307, 5339137.4004, 2.6116, 48.176046257, 11.598833313
3486, 1762515402.789484, 693191.4554, 5339137.4417, 2.6116, 48.176046621, 11.598833661
3487, 1762515402.809967, 693191.5092, 5339137.5314, 2.6117, 48.176047413, 11.598834421
3488, 1762515402.863009, 693191.5742, 5339137.6400, 2.6119, 48.176048372, 11.598835338
3489, 1762515402.909235, 693191.6367, 5339137.7449, 2.6120, 48.176049298, 11.598836221
3490, 1762515402.935271, 693191.7076, 5339137.8640, 2.6121, 48.176050350, 11.598837221
3491, 1762515402.954278, 693191.7143, 5339137.8753, 2.6121, 48.176050449, 11.598837316
3492, 1762515402.983223, 693191.7916, 5339138.0050, 2.6123, 48.176051594, 11.598838408
3493, 1762515403.021392, 693191.8111, 5339138.0376, 2.6123, 48.176051882, 11.598838684
3494, 1762515403.077911, 693191.9245, 5339138.2275, 2.6125, 48.176053558, 11.598840284
3495, 1762515403.104083, 693191.9338, 5339138.2430, 2.6125, 48.176053695, 11.598840415
3496, 1762515403.127123, 693192.0040, 5339138.3611, 2.6126, 48.176054738, 11.598841407
3497, 1762515403.149698, 693192.0120, 5339138.3746, 2.6127, 48.176054856, 11.598841520
3498, 1762515403.183751, 693192.0964, 5339138.5168, 2.6128, 48.176056112, 11.598842711
3499, 1762515403.208171, 693192.1057, 5339138.5325, 2.6129, 48.176056251, 11.598842843
3500, 1762515403.262513, 693192.2188, 5339138.7226, 2.6131, 48.176057930, 11.598844439
3501, 1762515403.297496, 693192.2312, 5339138.7435, 2.6132, 48.176058114, 11.598844615
3502, 1762515403.337456, 693192.2927, 5339138.8458, 2.6133, 48.176059017, 11.598845482
3503, 1762515403.364971, 693192.3653, 5339138.9672, 2.6136, 48.176060089, 11.598846507
3504, 1762515403.406761, 693192.4543, 5339139.1159, 2.6138, 48.176061401, 11.598847763
3505, 1762515403.434068, 693192.4657, 5339139.1352, 2.6138, 48.176061571, 11.598847924
3506, 1762515403.455896, 693192.5207, 5339139.2278, 2.6139, 48.176062389, 11.598848701
3507, 1762515403.499991, 693192.5837, 5339139.3337, 2.6141, 48.176063324, 11.598849590
3508, 1762515403.525699, 693192.5929, 5339139.3492, 2.6141, 48.176063461, 11.598849720
3509, 1762515403.546442, 693192.6632, 5339139.4677, 2.6142, 48.176064507, 11.598850713
3510, 1762515403.586919, 693192.7360, 5339139.5908, 2.6143, 48.176065594, 11.598851742
3511, 1762515403.621610, 693192.7639, 5339139.6379, 2.6143, 48.176066010, 11.598852135
3512, 1762515403.654748, 693192.8078, 5339139.7120, 2.6144, 48.176066664, 11.598852755
3513, 1762515403.686052, 693192.8822, 5339139.8372, 2.6145, 48.176067769, 11.598853806
3514, 1762515403.720899, 693192.8948, 5339139.8583, 2.6145, 48.176067956, 11.598853984
3515, 1762515403.748799, 693192.9802, 5339140.0019, 2.6147, 48.176069224, 11.598855189
3516, 1762515403.771607, 693192.9890, 5339140.0169, 2.6147, 48.176069356, 11.598855314
3517, 1762515403.811465, 693193.0510, 5339140.1214, 2.6147, 48.176070279, 11.598856190
3518, 1762515403.857527, 693193.1153, 5339140.2296, 2.6148, 48.176071234, 11.598857097
3519, 1762515403.882446, 693193.1720, 5339140.3250, 2.6149, 48.176072076, 11.598857897
3520, 1762515403.921764, 693193.2496, 5339140.4561, 2.6151, 48.176073233, 11.598858994
3521, 1762515403.965152, 693193.3365, 5339140.6028, 2.6153, 48.176074529, 11.598860221
3522, 1762515403.984404, 693193.3470, 5339140.6206, 2.6153, 48.176074686, 11.598860370
3523, 1762515404.013541, 693193.4057, 5339140.7196, 2.6155, 48.176075560, 11.598861197
3524, 1762515404.055623, 693193.4688, 5339140.8260, 2.6156, 48.176076499, 11.598862089
3525, 1762515404.084299, 693193.4792, 5339140.8435, 2.6156, 48.176076654, 11.598862235
3526, 1762515404.121724, 693193.5566, 5339140.9741, 2.6159, 48.176077807, 11.598863329
3527, 1762515404.151973, 693193.6344, 5339141.1058, 2.6161, 48.176078970, 11.598864428
3528, 1762515404.180180, 693193.6526, 5339141.1365, 2.6161, 48.176079241, 11.598864685
3529, 1762515404.205565, 693193.7103, 5339141.2342, 2.6163, 48.176080104, 11.598865499
3530, 1762515404.261720, 693193.7755, 5339141.3534, 2.6165, 48.176081158, 11.598866425
3531, 1762515404.289900, 693193.8298, 5339141.4566, 2.6168, 48.176082071, 11.598867196
3532, 1762515404.314584, 693193.8388, 5339141.4718, 2.6168, 48.176082205, 11.598867323
3533, 1762515404.360088, 693193.9195, 5339141.6085, 2.6172, 48.176083412, 11.598868463
3534, 1762515404.383456, 693193.9977, 5339141.7409, 2.6176, 48.176084581, 11.598869567
3535, 1762515404.421007, 693194.0175, 5339141.7746, 2.6177, 48.176084878, 11.598869846
3536, 1762515404.460584, 693194.0801, 5339141.8811, 2.6180, 48.176085819, 11.598870731
3537, 1762515404.489099, 693194.1386, 5339141.9808, 2.6184, 48.176086699, 11.598871558
3538, 1762515404.514556, 693194.1479, 5339141.9966, 2.6184, 48.176086839, 11.598871690
3539, 1762515404.542590, 693194.2225, 5339142.1233, 2.6188, 48.176087958, 11.598872743
3540, 1762515404.598425, 693194.3170, 5339142.2835, 2.6190, 48.176089372, 11.598874078
3541, 1762515404.624683, 693194.3260, 5339142.2988, 2.6190, 48.176089507, 11.598874205
3542, 1762515404.647327, 693194.3828, 5339142.3950, 2.6189, 48.176090357, 11.598875007
3543, 1762515404.674280, 693194.4574, 5339142.5214, 2.6181, 48.176091473, 11.598876060
3544, 1762515404.716561, 693194.5306, 5339142.6457, 2.6167, 48.176092570, 11.598877095
