# time, id, conf, x, y, z, ego_x, ego_y, orient, side, R, G, B
1762515290.626, 1, 0.90, 692958.10, 5339056.52, 551.12, 692926.16, 5339071.50, 1.12, 100-60-60
1762515290.626, 3, 0.90, 692940.65, 5339056.97, 549.77, 692926.16, 5339071.50, 1.12, 80-80-80
1762515290.626, 2, 0.87, 692936.51, 5339060.01, 549.18, 692926.16, 5339071.50, 1.12, 40-40-60
1762515290.626, 4, 0.81, 692950.50, 5339051.08, 550.82, 692926.16, 5339071.50, 1.12, 80-80-80
1762515290.626, 7, 0.76, 692968.47, 5339048.15, 552.43, 692926.16, 5339071.50, 1.12, 80-100-100
1762515290.626, 8, 0.65, 692965.11, 5339041.31, 552.26, 692926.16, 5339071.50, 1.12, 80-80-80
1762515290.665, 1, 0.90, 692958.83, 5339056.19, 551.16, 692926.23, 5339071.47, 1.12, 100-60-60
1762515290.665, 3, 0.90, 692940.55, 5339057.09, 549.74, 692926.23, 5339071.47, 1.12, 80-80-80
1762515290.665, 2, 0.87, 692936.55, 5339059.97, 549.18, 692926.23, 5339071.47, 1.12, 20-20-40
1762515290.665, 4, 0.83, 692950.54, 5339051.04, 550.81, 692926.23, 5339071.47, 1.12, 80-80-80
1762515290.665, 8, 0.66, 692964.06, 5339042.12, 552.15, 692926.23, 5339071.47, 1.12, 80-80-80
1762515290.665, 7, 0.56, 692967.38, 5339048.84, 552.27, 692926.23, 5339071.47, 1.12, 80-100-100
1762515290.698, 3, 0.90, 692940.31, 5339057.34, 549.71, 692926.30, 5339071.43, 1.12, 80-80-80
1762515290.698, 1, 0.89, 692959.60, 5339055.84, 551.21, 692926.30, 5339071.43, 1.12, 100-60-60
1762515290.698, 2, 0.87, 692936.61, 5339059.93, 549.16, 692926.30, 5339071.43, 1.12, 20-20-40
1762515290.698, 4, 0.84, 692951.03, 5339050.62, 550.87, 692926.30, 5339071.43, 1.12, 80-80-80
1762515290.698, 8, 0.63, 692964.11, 5339042.06, 552.14, 692926.30, 5339071.43, 1.12, 80-80-80
1762515290.698, 7, 0.56, 692967.45, 5339048.82, 552.31, 692926.30, 5339071.43, 1.12, 80-100-100
1762515290.725, 3, 0.90, 692940.35, 5339057.31, 549.71, 692926.30, 5339071.43, 1.12, 80-80-80
1762515290.725, 1, 0.90, 692958.29, 5339056.47, 551.06, 692926.30, 5339071.43, 1.12, 100-60-60
1762515290.725, 2, 0.88, 692936.80, 5339059.71, 549.16, 692926.30, 5339071.43, 1.12, 20-20-40
1762515290.725, 4, 0.83, 692951.07, 5339050.58, 550.83, 692926.30, 5339071.43, 1.12, 80-80-80
1762515290.725, 8, 0.68, 692963.14, 5339042.85, 552.00, 692926.30, 5339071.43, 1.12, 80-80-80
1762515290.725, 6, 0.66, 692966.38, 5339049.39, 552.11, 692926.30, 5339071.43, 1.12, 80-100-100
1762515290.771, 3, 0.90, 692940.26, 5339057.40, 549.67, 692926.45, 5339071.36, 1.12, 80-80-80
1762515290.771, 1, 0.90, 692959.02, 5339056.10, 551.11, 692926.45, 5339071.36, 1.12, 100-60-60
1762515290.771, 2, 0.88, 692936.86, 5339059.66, 549.15, 692926.45, 5339071.36, 1.12, 20-20-40
1762515290.771, 4, 0.82, 692950.71, 5339050.93, 550.79, 692926.45, 5339071.36, 1.12, 80-80-80
1762515290.771, 6, 0.70, 692966.43, 5339049.33, 552.06, 692926.45, 5339071.36, 1.12, 80-100-100
1762515290.771, 8, 0.69, 692963.20, 5339042.80, 551.98, 692926.45, 5339071.36, 1.12, 80-80-80
1762515290.802, 1, 0.91, 692959.08, 5339056.10, 551.10, 692926.48, 5339071.34, 1.12, 100-60-60
1762515290.802, 3, 0.90, 692940.44, 5339057.20, 549.68, 692926.48, 5339071.34, 1.12, 80-80-80
1762515290.802, 2, 0.86, 692936.82, 5339059.71, 549.13, 692926.48, 5339071.34, 1.12, 20-20-40
1762515290.802, 4, 0.81, 692950.75, 5339050.90, 550.78, 692926.48, 5339071.34, 1.12, 80-80-80
1762515290.802, 6, 0.71, 692966.47, 5339049.28, 552.01, 692926.48, 5339071.34, 1.12, 80-100-100
1762515290.802, 8, 0.68, 692964.27, 5339041.99, 552.02, 692926.48, 5339071.34, 1.12, 80-80-80
1762515290.827, 1, 0.90, 692959.14, 5339056.08, 551.10, 692926.54, 5339071.31, 1.12, 100-60-60
1762515290.827, 3, 0.89, 692940.33, 5339057.30, 549.65, 692926.54, 5339071.31, 1.12, 80-80-80
1762515290.827, 2, 0.85, 692936.94, 5339059.58, 549.12, 692926.54, 5339071.31, 1.12, 20-20-40
1762515290.827, 4, 0.82, 692950.79, 5339050.86, 550.78, 692926.54, 5339071.31, 1.12, 80-80-80
1762515290.827, 6, 0.72, 692966.53, 5339049.28, 552.01, 692926.54, 5339071.31, 1.12, 80-100-100
1762515290.827, 5, 0.67, 692962.33, 5339043.51, 551.85, 692926.54, 5339071.31, 1.12, 80-80-80
1762515290.874, 3, 0.90, 692940.39, 5339057.21, 549.65, 692926.62, 5339071.27, 1.12, 80-80-80
1762515290.874, 1, 0.89, 692959.21, 5339056.01, 551.10, 692926.62, 5339071.27, 1.12, 100-60-60
1762515290.874, 2, 0.85, 692936.86, 5339059.70, 549.09, 692926.62, 5339071.27, 1.12, 20-20-40
1762515290.874, 4, 0.82, 692950.42, 5339051.13, 550.75, 692926.62, 5339071.27, 1.12, 80-80-80
1762515290.874, 6, 0.74, 692966.62, 5339049.23, 552.01, 692926.62, 5339071.27, 1.12, 80-100-100
1762515290.874, 8, 0.70, 692964.34, 5339041.82, 552.02, 692926.62, 5339071.27, 1.12, 80-80-80
1762515290.910, 3, 0.90, 692940.44, 5339057.18, 549.67, 692926.62, 5339071.27, 1.12, 80-80-80
1762515290.910, 1, 0.88, 692958.60, 5339056.31, 551.05, 692926.62, 5339071.27, 1.12, 100-60-60
1762515290.910, 2, 0.86, 692936.98, 5339059.58, 549.09, 692926.62, 5339071.27, 1.12, 20-20-40
1762515290.910, 4, 0.83, 692950.88, 5339050.72, 550.75, 692926.62, 5339071.27, 1.12, 80-80-80
1762515290.910, 6, 0.71, 692966.66, 5339049.18, 552.01, 692926.62, 5339071.27, 1.12, 80-100-100
1762515290.910, 8, 0.67, 692963.38, 5339042.62, 551.93, 692926.62, 5339071.27, 1.12, 80-80-80
1762515290.925, 3, 0.91, 692940.32, 5339057.28, 549.66, 692926.73, 5339071.22, 1.11, 80-80-80
1762515290.925, 1, 0.89, 692958.65, 5339056.31, 551.05, 692926.73, 5339071.22, 1.11, 100-60-60
1762515290.925, 2, 0.86, 692937.41, 5339059.07, 549.09, 692926.73, 5339071.22, 1.11, 20-20-40
1762515290.925, 4, 0.83, 692951.34, 5339050.31, 550.79, 692926.73, 5339071.22, 1.11, 80-80-80
1762515290.925, 7, 0.68, 692967.82, 5339048.57, 552.14, 692926.73, 5339071.22, 1.11, 80-100-100
1762515290.925, 5, 0.67, 692962.44, 5339043.35, 551.85, 692926.73, 5339071.22, 1.11, 80-80-80
1762515290.958, 3, 0.92, 692940.36, 5339057.23, 549.64, 692926.73, 5339071.22, 1.11, 80-80-80
1762515290.958, 1, 0.90, 692958.70, 5339056.29, 551.04, 692926.73, 5339071.22, 1.11, 100-60-60
1762515290.958, 2, 0.88, 692937.53, 5339058.92, 549.07, 692926.73, 5339071.22, 1.11, 20-20-40
1762515290.958, 4, 0.80, 692951.38, 5339050.27, 550.78, 692926.73, 5339071.22, 1.11, 80-80-80
1762515290.958, 7, 0.70, 692967.85, 5339048.52, 552.13, 692926.73, 5339071.22, 1.11, 80-100-100
1762515290.958, 5, 0.65, 692961.57, 5339044.02, 551.75, 692926.73, 5339071.22, 1.11, 80-80-80
1762515290.997, 3, 0.92, 692940.27, 5339057.29, 549.62, 692926.80, 5339071.18, 1.11, 80-80-80
1762515290.997, 1, 0.90, 692958.78, 5339056.25, 551.02, 692926.80, 5339071.18, 1.11, 100-60-60
1762515290.997, 2, 0.87, 692937.67, 5339058.76, 549.05, 692926.80, 5339071.18, 1.11, 20-20-40
1762515290.997, 4, 0.81, 692951.01, 5339050.62, 550.73, 692926.80, 5339071.18, 1.11, 80-80-80
1762515290.997, 7, 0.72, 692967.90, 5339048.44, 552.11, 692926.80, 5339071.18, 1.11, 80-100-100
1762515290.997, 8, 0.69, 692963.51, 5339042.50, 551.90, 692926.80, 5339071.18, 1.11, 80-80-80
1762515291.022, 3, 0.91, 692940.30, 5339057.24, 549.61, 692926.87, 5339071.15, 1.11, 80-80-80
1762515291.022, 1, 0.90, 692958.84, 5339056.23, 551.01, 692926.87, 5339071.15, 1.11, 100-60-60
1762515291.022, 2, 0.85, 692937.71, 5339058.72, 549.02, 692926.87, 5339071.15, 1.11, 20-20-40
1762515291.022, 4, 0.82, 692951.05, 5339050.57, 550.72, 692926.87, 5339071.15, 1.11, 80-80-80
1762515291.022, 7, 0.70, 692967.94, 5339048.38, 552.09, 692926.87, 5339071.15, 1.11, 80-100-100
1762515291.022, 8, 0.68, 692963.54, 5339042.45, 551.88, 692926.87, 5339071.15, 1.11, 80-80-80
1762515291.050, 3, 0.91, 692940.20, 5339057.34, 549.58, 692926.87, 5339071.15, 1.11, 80-80-80
1762515291.050, 1, 0.90, 692958.88, 5339056.23, 551.00, 692926.87, 5339071.15, 1.11, 100-60-60
1762515291.050, 2, 0.82, 692937.65, 5339058.79, 549.01, 692926.87, 5339071.15, 1.11, 20-20-40
1762515291.050, 4, 0.79, 692950.65, 5339050.88, 550.67, 692926.87, 5339071.15, 1.11, 80-80-80
1762515291.050, 7, 0.71, 692967.99, 5339048.38, 552.03, 692926.87, 5339071.15, 1.11, 80-100-100
1762515291.050, 5, 0.68, 692962.60, 5339043.17, 551.78, 692926.87, 5339071.15, 1.11, 80-80-80
1762515291.094, 1, 0.91, 692958.97, 5339056.18, 550.98, 692926.97, 5339071.10, 1.11, 100-60-60
1762515291.094, 3, 0.90, 692940.14, 5339057.40, 549.57, 692926.97, 5339071.10, 1.11, 80-80-80
1762515291.094, 2, 0.82, 692937.73, 5339058.73, 548.98, 692926.97, 5339071.10, 1.11, 20-20-40
1762515291.094, 4, 0.79, 692950.73, 5339050.83, 550.66, 692926.97, 5339071.10, 1.11, 80-80-80
1762515291.094, 5, 0.73, 692962.68, 5339043.12, 551.72, 692926.97, 5339071.10, 1.11, 80-80-80
1762515291.094, 6, 0.72, 692966.97, 5339048.95, 551.92, 692926.97, 5339071.10, 1.11, 80-100-100
1762515291.130, 1, 0.91, 692959.04, 5339056.15, 550.94, 692927.08, 5339071.04, 1.11, 100-60-60
1762515291.130, 3, 0.88, 692940.18, 5339057.35, 549.56, 692927.08, 5339071.04, 1.11, 80-80-80
1762515291.130, 2, 0.81, 692937.94, 5339058.47, 548.98, 692927.08, 5339071.04, 1.11, 20-20-40
1762515291.130, 4, 0.81, 692950.77, 5339050.78, 550.65, 692927.08, 5339071.04, 1.11, 80-80-80
1762515291.130, 6, 0.71, 692967.03, 5339048.93, 551.91, 692927.08, 5339071.04, 1.11, 80-100-100
1762515291.130, 8, 0.71, 692963.70, 5339042.34, 551.79, 692927.08, 5339071.04, 1.11, 80-80-80
1762515291.153, 1, 0.90, 692958.45, 5339056.43, 550.89, 692927.08, 5339071.04, 1.11, 100-60-60
1762515291.153, 3, 0.89, 692940.08, 5339057.42, 549.55, 692927.08, 5339071.04, 1.11, 80-80-80
1762515291.153, 4, 0.77, 692950.41, 5339051.09, 550.61, 692927.08, 5339071.04, 1.11, 80-80-80
1762515291.153, 2, 0.77, 692938.53, 5339057.75, 548.96, 692927.08, 5339071.04, 1.11, 20-20-40
1762515291.153, 8, 0.72, 692963.75, 5339042.33, 551.78, 692927.08, 5339071.04, 1.11, 80-80-80
1762515291.153, 6, 0.70, 692967.11, 5339048.95, 551.86, 692927.08, 5339071.04, 1.11, 80-100-100
1762515291.180, 1, 0.90, 692958.50, 5339056.43, 550.92, 692927.15, 5339071.00, 1.11, 100-60-60
1762515291.180, 3, 0.88, 692940.11, 5339057.37, 549.53, 692927.15, 5339071.00, 1.11, 80-80-80
1762515291.180, 4, 0.77, 692950.44, 5339051.06, 550.61, 692927.15, 5339071.00, 1.11, 80-80-80
1762515291.180, 3, 0.76, 692939.06, 5339057.09, 548.95, 692927.15, 5339071.00, 1.11, 20-20-40
1762515291.180, 8, 0.71, 692963.76, 5339042.25, 551.78, 692927.15, 5339071.00, 1.11, 80-80-80
1762515291.180, 7, 0.69, 692968.25, 5339048.29, 551.94, 692927.15, 5339071.00, 1.11, 80-100-100
1762515291.228, 1, 0.89, 692958.61, 5339056.36, 550.92, 692927.23, 5339070.97, 1.11, 100-60-60
1762515291.228, 3, 0.88, 692940.08, 5339057.42, 549.53, 692927.23, 5339070.97, 1.11, 80-80-80
1762515291.228, 3, 0.78, 692939.25, 5339056.86, 548.92, 692927.23, 5339070.97, 1.11, 20-20-40
1762515291.228, 4, 0.73, 692950.14, 5339051.31, 550.58, 692927.23, 5339070.97, 1.11, 80-80-80
1762515291.228, 5, 0.71, 692962.89, 5339042.94, 551.70, 692927.23, 5339070.97, 1.11, 80-80-80
1762515291.228, 7, 0.63, 692968.37, 5339048.26, 551.94, 692927.23, 5339070.97, 1.11, 80-100-100
1762515291.255, 1, 0.90, 692958.64, 5339056.32, 550.92, 692927.31, 5339070.93, 1.11, 100-60-60
1762515291.255, 3, 0.89, 692939.98, 5339057.51, 549.52, 692927.31, 5339070.93, 1.11, 80-80-80
1762515291.255, 3, 0.74, 692939.97, 5339055.98, 548.91, 692927.31, 5339070.93, 1.11, 20-20-40
1762515291.255, 4, 0.71, 692950.18, 5339051.31, 550.58, 692927.31, 5339070.93, 1.11, 80-80-80
1762515291.255, 5, 0.70, 692962.92, 5339042.91, 551.66, 692927.31, 5339070.93, 1.11, 80-80-80
1762515291.255, 6, 0.65, 692967.27, 5339048.80, 551.86, 692927.31, 5339070.93, 1.11, 80-100-100
1762515291.292, 1, 0.90, 692958.71, 5339056.31, 550.93, 692927.31, 5339070.93, 1.11, 100-60-60
1762515291.292, 3, 0.89, 692940.02, 5339057.44, 549.53, 692927.31, 5339070.93, 1.11, 80-80-80
1762515291.292, 3, 0.75, 692940.52, 5339055.29, 548.91, 692927.31, 5339070.93, 1.11, 20-20-40
1762515291.292, 4, 0.72, 692950.62, 5339050.92, 550.63, 692927.31, 5339070.93, 1.11, 80-80-80
1762515291.292, 5, 0.69, 692962.98, 5339042.90, 551.72, 692927.31, 5339070.93, 1.11, 80-80-80
1762515291.292, 6, 0.66, 692966.29, 5339049.37, 551.79, 692927.31, 5339070.93, 1.11, 80-100-100
1762515291.323, 1, 0.89, 692958.80, 5339056.28, 550.95, 692927.41, 5339070.88, 1.11, 100-60-60
1762515291.323, 3, 0.89, 692939.97, 5339057.51, 549.54, 692927.41, 5339070.88, 1.11, 80-80-80
1762515291.323, 4, 0.77, 692950.68, 5339050.87, 550.65, 692927.41, 5339070.88, 1.11, 80-80-80
1762515291.323, 6, 0.70, 692966.40, 5339049.39, 551.86, 692927.41, 5339070.88, 1.11, 80-100-100
1762515291.323, 8, 0.69, 692964.00, 5339042.07, 551.88, 692927.41, 5339070.88, 1.11, 80-80-80
1762515291.323, 9, 0.67, 692941.44, 5339054.17, 548.92, 692927.41, 5339070.88, 1.11, 20-20-40
1762515291.368, 1, 0.89, 692958.89, 5339056.26, 550.97, 692927.51, 5339070.83, 1.11, 100-60-60
1762515291.368, 3, 0.89, 692939.92, 5339057.56, 549.52, 692927.51, 5339070.83, 1.11, 80-80-80
1762515291.368, 4, 0.79, 692950.37, 5339051.16, 550.63, 692927.51, 5339070.83, 1.11, 80-80-80
1762515291.368, 6, 0.74, 692966.49, 5339049.38, 551.88, 692927.51, 5339070.83, 1.11, 80-100-100
1762515291.368, 5, 0.71, 692963.12, 5339042.79, 551.81, 692927.51, 5339070.83, 1.11, 80-80-80
1762515291.398, 1, 0.89, 692958.98, 5339056.29, 550.97, 692927.63, 5339070.77, 1.11, 100-60-60
1762515291.398, 3, 0.86, 692939.87, 5339057.66, 549.53, 692927.63, 5339070.77, 1.11, 80-80-80
1762515291.398, 4, 0.74, 692950.42, 5339051.11, 550.63, 692927.63, 5339070.77, 1.11, 80-80-80
1762515291.398, 7, 0.72, 692968.67, 5339048.07, 552.06, 692927.63, 5339070.77, 1.11, 80-100-100
1762515291.398, 5, 0.69, 692963.20, 5339042.80, 551.82, 692927.63, 5339070.77, 1.11, 80-80-80
1762515291.398, 3, 0.58, 692940.31, 5339055.58, 548.91, 692927.63, 5339070.77, 1.11, 20-20-40
1762515291.422, 1, 0.89, 692959.04, 5339056.26, 550.97, 692927.63, 5339070.77, 1.11, 100-60-60
1762515291.422, 3, 0.86, 692939.93, 5339057.63, 549.53, 692927.63, 5339070.77, 1.11, 80-80-80
1762515291.422, 4, 0.74, 692950.48, 5339051.08, 550.63, 692927.63, 5339070.77, 1.11, 80-80-80
1762515291.422, 7, 0.72, 692968.73, 5339048.04, 552.06, 692927.63, 5339070.77, 1.11, 80-100-100
1762515291.422, 5, 0.69, 692963.26, 5339042.77, 551.82, 692927.63, 5339070.77, 1.11, 80-80-80
1762515291.422, 3, 0.58, 692940.38, 5339055.55, 548.91, 692927.63, 5339070.77, 1.11, 20-20-40
1762515291.465, 1, 0.89, 692958.51, 5339056.51, 550.91, 692927.71, 5339070.72, 1.11, 100-60-60
1762515291.465, 3, 0.88, 692939.90, 5339057.70, 549.52, 692927.71, 5339070.72, 1.11, 80-80-80
1762515291.465, 7, 0.75, 692968.82, 5339048.01, 552.09, 692927.71, 5339070.72, 1.11, 80-100-100
1762515291.465, 9, 0.73, 692940.97, 5339054.84, 548.89, 692927.71, 5339070.72, 1.11, 20-20-40
1762515291.465, 4, 0.73, 692950.96, 5339050.70, 550.65, 692927.71, 5339070.72, 1.11, 80-80-80
1762515291.465, 5, 0.68, 692963.35, 5339042.73, 551.85, 692927.71, 5339070.72, 1.11, 80-80-80
1762515291.491, 1, 0.89, 692958.57, 5339056.52, 550.90, 692927.79, 5339070.68, 1.11, 100-60-60
1762515291.491, 3, 0.88, 692939.93, 5339057.65, 549.50, 692927.79, 5339070.68, 1.11, 80-80-80
1762515291.491, 7, 0.75, 692968.87, 5339047.99, 552.03, 692927.79, 5339070.68, 1.11, 80-100-100
1762515291.491, 4, 0.66, 692951.00, 5339050.68, 550.67, 692927.79, 5339070.68, 1.11, 80-80-80
1762515291.491, 5, 0.65, 692963.40, 5339042.72, 551.79, 692927.79, 5339070.68, 1.11, 80-80-80
1762515291.491, 3, 0.55, 692940.25, 5339055.77, 548.87, 692927.79, 5339070.68, 1.11, 20-20-40
1762515291.515, 1, 0.89, 692958.63, 5339056.50, 550.88, 692927.79, 5339070.68, 1.11, 100-60-60
1762515291.515, 3, 0.88, 692939.99, 5339057.60, 549.49, 692927.79, 5339070.68, 1.11, 80-80-80
1762515291.515, 7, 0.75, 692968.95, 5339048.00, 552.01, 692927.79, 5339070.68, 1.11, 80-100-100
1762515291.515, 4, 0.72, 692951.06, 5339050.65, 550.63, 692927.79, 5339070.68, 1.11, 80-80-80
1762515291.515, 9, 0.67, 692940.79, 5339055.08, 548.84, 692927.79, 5339070.68, 1.11, 20-20-40
1762515291.515, 5, 0.67, 692963.44, 5339042.65, 551.77, 692927.79, 5339070.68, 1.11, 80-80-80
1762515291.565, 1, 0.89, 692958.74, 5339056.45, 550.85, 692927.90, 5339070.63, 1.11, 100-60-60
1762515291.565, 3, 0.84, 692939.76, 5339057.86, 549.44, 692927.90, 5339070.63, 1.11, 80-80-80
1762515291.565, 7, 0.74, 692969.04, 5339047.92, 552.01, 692927.90, 5339070.63, 1.11, 80-100-100
1762515291.565, 4, 0.74, 692950.77, 5339050.92, 550.57, 692927.90, 5339070.63, 1.11, 80-80-80
1762515291.565, 8, 0.64, 692963.56, 5339042.60, 551.73, 692927.90, 5339070.63, 1.11, 80-80-80
1762515291.592, 3, 0.89, 692939.90, 5339057.73, 549.44, 692928.02, 5339070.56, 1.11, 80-80-80
1762515291.592, 1, 0.89, 692958.79, 5339056.43, 550.84, 692928.02, 5339070.56, 1.11, 100-60-60
1762515291.592, 4, 0.80, 692950.43, 5339051.20, 550.56, 692928.02, 5339070.56, 1.11, 80-80-80
1762515291.592, 7, 0.74, 692969.11, 5339047.94, 551.99, 692928.02, 5339070.56, 1.11, 80-100-100
1762515291.592, 8, 0.68, 692963.58, 5339042.54, 551.71, 692928.02, 5339070.56, 1.11, 80-80-80
1762515291.592, 9, 0.61, 692941.59, 5339054.09, 548.79, 692928.02, 5339070.56, 1.11, 20-20-40
1762515291.616, 3, 0.89, 692939.86, 5339057.80, 549.41, 692928.02, 5339070.56, 1.11, 80-80-80
1762515291.616, 1, 0.89, 692958.87, 5339056.43, 550.84, 692928.02, 5339070.56, 1.11, 100-60-60
1762515291.616, 4, 0.80, 692950.87, 5339050.84, 550.54, 692928.02, 5339070.56, 1.11, 80-80-80
1762515291.616, 7, 0.76, 692968.07, 5339048.53, 551.86, 692928.02, 5339070.56, 1.11, 80-100-100
1762515291.616, 5, 0.70, 692961.86, 5339043.89, 551.53, 692928.02, 5339070.56, 1.11, 80-80-80
1762515291.616, 9, 0.60, 692941.65, 5339054.04, 548.72, 692928.02, 5339070.56, 1.11, 20-20-40
1762515291.672, 3, 0.90, 692939.79, 5339057.86, 549.40, 692928.09, 5339070.53, 1.11, 80-80-80
1762515291.672, 1, 0.89, 692958.91, 5339056.41, 550.82, 692928.09, 5339070.53, 1.11, 100-60-60
1762515291.672, 4, 0.83, 692950.90, 5339050.79, 550.53, 692928.09, 5339070.53, 1.11, 80-80-80
1762515291.672, 7, 0.73, 692968.09, 5339048.47, 551.84, 692928.09, 5339070.53, 1.11, 80-100-100
1762515291.672, 5, 0.71, 692961.91, 5339043.87, 551.51, 692928.09, 5339070.53, 1.11, 80-80-80
1762515291.672, 10, 0.55, 692942.76, 5339052.58, 548.69, 692928.09, 5339070.53, 1.11, 20-20-40
1762515291.698, 3, 0.90, 692939.78, 5339057.84, 549.40, 692928.20, 5339070.47, 1.11, 80-80-80
1762515291.698, 1, 0.89, 692958.30, 5339056.65, 550.78, 692928.20, 5339070.47, 1.11, 100-60-60
1762515291.698, 4, 0.84, 692950.90, 5339050.79, 550.53, 692928.20, 5339070.47, 1.11, 80-80-80
1762515291.698, 6, 0.74, 692967.04, 5339049.05, 551.76, 692928.20, 5339070.47, 1.11, 80-100-100
1762515291.698, 8, 0.68, 692963.67, 5339042.46, 551.70, 692928.20, 5339070.47, 1.11, 80-80-80
1762515291.729, 3, 0.90, 692939.57, 5339058.03, 549.37, 692928.33, 5339070.41, 1.11, 80-80-80
1762515291.729, 1, 0.89, 692958.91, 5339056.41, 550.85, 692928.33, 5339070.41, 1.11, 100-60-60
1762515291.729, 4, 0.83, 692950.89, 5339050.77, 550.53, 692928.33, 5339070.41, 1.11, 80-80-80
1762515291.729, 7, 0.74, 692968.07, 5339048.43, 551.89, 692928.33, 5339070.41, 1.11, 80-100-100
1762515291.729, 5, 0.72, 692962.75, 5339043.14, 551.67, 692928.33, 5339070.41, 1.11, 80-80-80
1762515291.754, 3, 0.91, 692939.19, 5339058.43, 549.34, 692928.33, 5339070.41, 1.11, 80-80-80
1762515291.754, 1, 0.89, 692958.30, 5339056.65, 550.81, 692928.33, 5339070.41, 1.11, 100-60-60
1762515291.754, 4, 0.79, 692950.89, 5339050.77, 550.56, 692928.33, 5339070.41, 1.11, 80-80-80
1762515291.754, 7, 0.75, 692968.09, 5339048.47, 551.88, 692928.33, 5339070.41, 1.11, 80-100-100
1762515291.754, 5, 0.73, 692962.75, 5339043.14, 551.67, 692928.33, 5339070.41, 1.11, 80-80-80
1762515291.788, 3, 0.91, 692939.46, 5339058.12, 549.35, 692928.42, 5339070.36, 1.11, 80-80-80
1762515291.788, 1, 0.89, 692957.75, 5339056.95, 550.80, 692928.42, 5339070.36, 1.11, 100-60-60
1762515291.788, 4, 0.80, 692950.88, 5339050.74, 550.56, 692928.42, 5339070.36, 1.11, 80-80-80
1762515291.788, 5, 0.77, 692962.75, 5339043.14, 551.67, 692928.42, 5339070.36, 1.11, 80-80-80
1762515291.788, 6, 0.40, 692966.06, 5339049.64, 551.68, 692928.42, 5339070.36, 1.11, 80-100-100
1762515291.827, 3, 0.92, 692939.78, 5339058.01, 549.29, 692928.50, 5339070.32, 1.11, 80-80-80
1762515291.827, 1, 0.89, 692958.17, 5339056.75, 550.67, 692928.50, 5339070.32, 1.11, 100-60-60
1762515291.827, 4, 0.83, 692950.92, 5339050.85, 550.42, 692928.50, 5339070.32, 1.11, 80-80-80
1762515291.827, 5, 0.73, 692963.17, 5339042.91, 551.46, 692928.50, 5339070.32, 1.11, 80-80-80
1762515291.827, 6, 0.73, 692967.48, 5339048.86, 551.62, 692928.50, 5339070.32, 1.11, 80-100-100
1762515291.860, 3, 0.93, 692939.84, 5339057.96, 549.27, 692928.59, 5339070.27, 1.11, 80-80-80
1762515291.860, 1, 0.89, 692957.70, 5339056.99, 550.61, 692928.59, 5339070.27, 1.11, 100-60-60
1762515291.860, 4, 0.83, 692950.61, 5339051.11, 550.38, 692928.59, 5339070.27, 1.11, 80-80-80
1762515291.860, 5, 0.77, 692963.23, 5339042.87, 551.44, 692928.59, 5339070.27, 1.11, 80-80-80
1762515291.903, 3, 0.92, 692939.83, 5339058.01, 549.26, 692928.71, 5339070.21, 1.11, 80-80-80
1762515291.903, 1, 0.88, 692957.79, 5339056.93, 550.60, 692928.71, 5339070.21, 1.11, 100-60-60
1762515291.903, 4, 0.81, 692950.34, 5339051.36, 550.34, 692928.71, 5339070.21, 1.11, 80-80-80
1762515291.903, 5, 0.78, 692963.30, 5339042.81, 551.42, 692928.71, 5339070.21, 1.11, 80-80-80
1762515291.931, 3, 0.93, 692939.80, 5339058.06, 549.24, 692928.71, 5339070.21, 1.11, 80-80-80
1762515291.931, 1, 0.88, 692957.32, 5339057.12, 550.57, 692928.71, 5339070.21, 1.11, 100-60-60
1762515291.931, 4, 0.81, 692950.73, 5339050.98, 550.36, 692928.71, 5339070.21, 1.11, 80-80-80
1762515291.931, 5, 0.75, 692963.34, 5339042.71, 551.42, 692928.71, 5339070.21, 1.11, 80-80-80
1762515291.931, 7, 0.72, 692967.67, 5339048.70, 551.58, 692928.71, 5339070.21, 1.11, 80-100-100
1762515291.957, 3, 0.91, 692939.76, 5339058.11, 549.22, 692928.84, 5339070.14, 1.11, 80-80-80
1762515291.957, 1, 0.87, 692957.39, 5339057.10, 550.57, 692928.84, 5339070.14, 1.11, 100-60-60
1762515291.957, 4, 0.79, 692950.43, 5339051.22, 550.34, 692928.84, 5339070.14, 1.11, 80-80-80
1762515291.957, 8, 0.76, 692963.39, 5339042.66, 551.43, 692928.84, 5339070.14, 1.11, 80-80-80
1762515291.957, 7, 0.71, 692968.80, 5339048.10, 551.84, 692928.84, 5339070.14, 1.11, 80-100-100
1762515292.006, 3, 0.92, 692939.77, 5339058.12, 549.20, 692928.93, 5339070.10, 1.10, 80-80-80
1762515292.006, 1, 0.87, 692957.51, 5339057.03, 550.58, 692928.93, 5339070.10, 1.10, 100-60-60
1762515292.006, 4, 0.80, 692950.18, 5339051.44, 550.29, 692928.93, 5339070.10, 1.10, 80-80-80
1762515292.006, 8, 0.75, 692963.47, 5339042.56, 551.43, 692928.93, 5339070.10, 1.10, 80-80-80
1762515292.006, 7, 0.71, 692970.00, 5339047.37, 551.98, 692928.93, 5339070.10, 1.10, 80-100-100
1762515292.006, 6, 0.44, 692965.98, 5339049.80, 551.44, 692928.93, 5339070.10, 1.10, 80-100-100
1762515292.054, 3, 0.93, 692939.74, 5339058.17, 549.20, 692929.00, 5339070.06, 1.10, 80-80-80
